#chrom	chromStart	chromEnd	name	name2	geneName	tier
# Filtering on 2 columns
chr11	706230	727727	ENST00000318562.13	uc001lqt.5	EPS8L2	canonical,basic,all
chr11	747463	765012	ENST00000319006.8	uc001lqz.5	TALDO1	canonical,basic,all
chr11	767221	777487	ENST00000319863.13	uc001lrc.5	GATD1	canonical,basic,all
chr11	787114	790090	ENST00000330106.5	uc001lrh.3	CEND1	canonical,basic,all
chr11	790474	798281	ENST00000628067.3	uc001lrj.5	SLC25A22	canonical,basic,all
chr11	797510	799190	ENST00000678030.1	uc288spf.1	PANO1	canonical,basic,all
chr11	799183	805231	ENST00000347755.10	uc001lro.4	PIDD1	canonical,basic,all
chr11	803397	804419	ENST00000718236.1	uc339ebb.1	ENSG00000293685	canonical,basic,all
chr11	809966	812876	ENST00000321153.9	uc001lrq.3	RPLP2	canonical,basic,all
chr11	818913	825573	ENST00000336615.9	uc001lrt.5	PNPLA2	canonical,basic,all
chr11	827918	831986	ENST00000525077.2	uc001lrv.4	CRACR2B	canonical,basic,all
chr11	832951	838831	ENST00000397420.9	uc001lry.6	CD151	canonical,basic,all
chr11	839720	842529	ENST00000322028.5	uc001lsc.5	POLR2L	canonical,basic,all
chr11	842851	867111	ENST00000397397.7	uc001lsd.3	TSPAN4	canonical,basic,all
chr11	867858	910810	ENST00000323578.13	uc001lsm.5	CHID1	canonical,basic,all
chr11	925869	1012240	ENST00000448903.7	uc001lss.5	AP2A2	canonical,basic,all
chr11	1012822	1036718	ENST00000421673.7	uc001lsw.4	MUC6	canonical,basic,all
chr11	1074874	1094425	ENST00000675028.1	uc288ofk.1	MUC2	canonical,basic,all
chr11	1157952	1201138	ENST00000621226.2	uc031xcx.2	MUC5AC	canonical,basic,all
chr11	1223065	1262172	ENST00000529681.5	uc001lta.4	MUC5B	canonical,basic,all
chr11	1274370	1309632	ENST00000317204.11	uc001lte.5	TOLLIP	canonical,basic,all
chr11	1389933	1462689	ENST00000528841.6	uc001lti.6	BRSK2	canonical,basic,all
chr11	1469456	1486779	ENST00000329957.7	uc010qwz.4	MOB2	canonical,basic,all
chr11	1554050	1572271	ENST00000397374.8	uc001lts.4	DUSP8	canonical,basic,all
chr11	1584341	1585283	ENST00000382171.2	uc001ltu.1	KRTAP5-1	canonical,basic,all
chr11	1597176	1598294	ENST00000412090.2	uc001ltv.3	KRTAP5-2	canonical,basic,all
chr11	1607564	1608463	ENST00000399685.1	uc001ltw.1	KRTAP5-3	canonical,basic,all
chr11	1620957	1622138	ENST00000399682.1	uc057xta.1	KRTAP5-4	canonical,basic,all
chr11	1629774	1630930	ENST00000399676.4	uc001lty.5	KRTAP5-5	canonical,basic,all
chr11	1697194	1697755	ENST00000382160.1	uc001lua.3	KRTAP5-6	canonical,basic,all
chr11	1732405	1750595	ENST00000340134.5	uc021qbs.4	IFITM10	canonical,basic,all
chr11	1734820	1763954	ENST00000636615.1	uc057xtg.2	ENSG00000250644	canonical,basic,all
chr11	1752754	1763927	ENST00000236671.7	uc001luc.3	CTSD	canonical,basic,all
chr11	1834989	1837521	ENST00000341958.4	uc057xtz.2	SYT8	canonical,basic,all
chr11	1838980	1841678	ENST00000381911.6	uc057xue.2	TNNI2	canonical,basic,all
chr11	1853083	1892263	ENST00000311604.8	uc001lui.4	LSP1	canonical,basic,all
chr11	1888077	1891895	ENST00000640310.2	uc057xux.3	PRR33	canonical,basic,all
chr11	1919702	1938702	ENST00000278317.11	uc001luu.6	TNNT3	canonical,basic,all
chr11	1947331	1956600	ENST00000397298.8	uc001lux.5	MRPL23	canonical,basic,all
chr11	2129116	2139389	ENST00000416167.7	uc001lvg.5	IGF2	canonical,basic,all
chr11	2131394	2149603	ENST00000643349.2	uc285ipg.2	ENSG00000284779	canonical,basic,all
chr11	2146625	2161209	ENST00000397270.1	uc001lvm.4	INS-IGF2	canonical,basic,all
chr11	2159778	2161209	ENST00000381330.5	uc001lvo.3	INS	canonical,basic,all
chr11	2163928	2171815	ENST00000352909.8	uc001lvr.5	TH	canonical,basic,all
chr11	2268497	2270588	ENST00000331289.5	uc001lvu.5	ASCL2	canonical,basic,all
chr11	2295627	2301918	ENST00000381153.8	uc001lvv.4	C11orf21	canonical,basic,all
chr11	2302012	2318204	ENST00000182290.9	uc001lvy.3	TSPAN32	canonical,basic,all
chr11	2377309	2397397	ENST00000263645.10	uc001lwf.3	CD81	canonical,basic,all
chr11	2400749	2403876	ENST00000333256.11	uc001lwk.5	TSSC4	canonical,basic,all
chr11	2404514	2444514	ENST00000696290.1	uc315ylz.1	TRPM5	canonical,basic,all
chr11	2445007	2849105	ENST00000155840.12	uc001lwn.7	KCNQ1	canonical,basic,all
chr11	2883217	2885775	ENST00000440480.8	uc001lwu.7	CDKN1C	canonical,basic,all
chr11	2902277	2925246	ENST00000649076.2	uc285ipk.2	SLC22A18	canonical,basic,all
chr11	2928272	2929420	ENST00000314222.5	uc001lxa.3	PHLDA2	canonical,basic,all
chr11	2944436	2992329	ENST00000380542.9	uc001lxc.5	NAP1L4	canonical,basic,all
chr11	3000928	3057423	ENST00000380525.9	uc001lxf.5	CARS1	canonical,basic,all
chr11	3087106	3165310	ENST00000263650.12	uc001lxk.4	OSBPL5	canonical,basic,all
chr11	3217943	3218813	ENST00000332314.3	uc001lxp.2	MRGPRG	canonical,basic,all
chr11	3225029	3232417	ENST00000389832.7	uc001lxq.7	MRGPRE	canonical,basic,all
chr11	3357926	3379146	ENST00000399602.9	uc001lxt.5	ZNF195	canonical,basic,all
chr11	3638511	3641992	ENST00000397068.8	uc001lyb.3	ART5	canonical,basic,all
chr11	3645127	3664416	ENST00000250693.2	uc001lye.2	ART1	canonical,basic,all
chr11	3665586	3671384	ENST00000250699.2	uc001lyf.3	CHRNA10	canonical,basic,all
chr11	3675018	3797554	ENST00000324932.12	uc001lyh.4	NUP98	canonical,basic,all
chr11	3808559	3826371	ENST00000278243.9	uc001lys.6	PGAP2	canonical,basic,all
chr11	3826977	3840959	ENST00000351018.5	uc001lyu.3	RHOG	canonical,basic,all
chr11	3855663	4093208	ENST00000526596.2	uc057yfc.2	STIM1	canonical,basic,all
chr11	4094798	4138932	ENST00000300738.10	uc001lyw.6	RRM1	canonical,basic,all
chr11	4233216	4234287	ENST00000639584.2	uc285ipq.2	SSU72L5	canonical,basic,all
chr11	4241640	4242706	ENST00000640805.2	uc285ipr.2	SSU72L2	canonical,basic,all
chr11	4287083	4288185	ENST00000638166.2	uc285ips.2	SSU72L4	canonical,basic,all
chr11	4329789	4330864	ENST00000640302.2	uc285ipt.2	SSU72L3	canonical,basic,all
chr11	4338244	4339345	ENST00000524542.3	uc285ipu.2	SSU72L1	canonical,basic,all
chr11	4367262	4368386	ENST00000624801.3	uc010qye.2	OR52B4	canonical,basic,all
chr11	4384896	4393702	ENST00000254436.8	uc001lyy.3	TRIM21	canonical,basic,all
chr11	4449294	4450361	ENST00000325719.4	uc001lyz.2	OR52K2	canonical,basic,all
chr11	4482645	4493497	ENST00000641528.1	uc285ipv.1	OR52K1	canonical,basic,all
chr11	4545190	4546144	ENST00000360213.1	uc010qyf.2	OR52M1	canonical,basic,all
chr11	4581742	4593340	ENST00000641896.1	uc285ipx.1	OR52I2	canonical,basic,all
chr11	4594038	4595013	ENST00000530443.4	uc010qyi.4	OR52I1	canonical,basic,all
chr11	4598671	4608231	ENST00000300747.10	uc001lzf.3	TRIM68	canonical,basic,all
chr11	4637476	4643060	ENST00000641817.1	uc285ipz.1	OR51D1	canonical,basic,all
chr11	4643981	4655488	ENST00000396952.6	uc001lzi.6	OR51E1	canonical,basic,all
chr11	4680170	4697853	ENST00000396950.4	uc001lzk.4	OR51E2	canonical,basic,all
chr11	4690422	4697853	ENST00000641159.2	uc285iqc.2	OR51C1P	canonical,basic,all
chr11	4704783	4992429	ENST00000380390.6	uc001lzv.5	MMP26	canonical,basic,all
chr11	4768978	4769938	ENST00000624103.2	uc010qyl.3	OR51F1	canonical,basic,all
chr11	4803432	4804380	ENST00000624978.1	uc021qcs.1	OR52R1	canonical,basic,all
chr11	4821320	4822456	ENST00000322110.8	uc285iqd.2	OR51F2	canonical,basic,all
chr11	4848236	4849208	ENST00000322101.5	uc010qyo.4	OR51S1	canonical,basic,all
chr11	4881899	4882883	ENST00000322049.1	uc057ygp.1	OR51T1	canonical,basic,all
chr11	4903782	4909462	ENST00000641490.1	uc010qyq.3	OR51A7	canonical,basic,all
chr11	4912587	4919350	ENST00000641926.1	uc001lzr.2	OR51G2	canonical,basic,all
chr11	4923373	4924339	ENST00000623849.1	uc010qyr.2	OR51G1	canonical,basic,all
chr11	4942830	4947605	ENST00000641898.1	uc010qys.3	OR51A4	canonical,basic,all
chr11	4954771	4955713	ENST00000380371.1	uc010qyt.2	OR51A2	canonical,basic,all
chr11	4994850	5005536	ENST00000641819.1	uc285iqi.1	OR51L1	canonical,basic,all
chr11	5046525	5047461	ENST00000380370.1	uc010qyv.2	OR52J3	canonical,basic,all
chr11	5058649	5059627	ENST00000321522.2	uc010qyw.2	OR52E2	canonical,basic,all
chr11	5069571	5070497	ENST00000445557.1	uc057ygt.1	OR52E1	canonical,basic,all
chr11	5128775	5138356	ENST00000307388.2	uc285iqk.1	OR52A5	canonical,basic,all
chr11	5146823	5154757	ENST00000380367.3	uc285iql.2	OR52A1	canonical,basic,all
chr11	5199734	5200682	ENST00000641270.1	uc285iqm.1	OR51V1	canonical,basic,all
chr11	5225463	5227071	ENST00000335295.4	uc001mae.2	HBB	canonical,basic,all
chr11	5232837	5234483	ENST00000650601.1	uc285iqp.1	HBD	canonical,basic,all
chr11	5248268	5249857	ENST00000330597.5	uc001mah.4	HBG1	canonical,basic,all
chr11	5248269	5254783	ENST00000642908.1	uc001mai.3	ENSG00000284931	canonical,basic,all
chr11	5253187	5254781	ENST00000336906.6	uc001maj.4	HBG2	canonical,basic,all
chr11	5254391	5678434	ENST00000380259.7	uc285iqt.1	ENSG00000239920	canonical,basic,all
chr11	5268344	5269945	ENST00000396895.3	uc001mal.4	HBE1	canonical,basic,all
chr11	5301013	5301946	ENST00000380224.2	uc010qza.4	OR51B4	canonical,basic,all
chr11	5323358	5324297	ENST00000624187.1	uc057yhk.1	OR51B2	canonical,basic,all
chr11	5342585	5343524	ENST00000300773.3	uc057yhn.1	OR51B5	canonical,basic,all
chr11	5351507	5352446	ENST00000380219.1	uc010qzb.2	OR51B6	canonical,basic,all
chr11	5383811	5393263	ENST00000642046.1	uc010qzc.4	OR51M1	canonical,basic,all
chr11	5422110	5423206	ENST00000300778.4	uc010qzd.2	OR51Q1	canonical,basic,all
chr11	5440569	5441514	ENST00000380211.1	uc010qze.3	OR51I1	canonical,basic,all
chr11	5449322	5456518	ENST00000641930.1	uc010qzf.4	OR51I2	canonical,basic,all
chr11	5488684	5489749	ENST00000322641.5	uc010qzg.3	OR52D1	canonical,basic,all
chr11	5507299	5509957	ENST00000311659.5	uc001may.3	UBQLN3	canonical,basic,all
chr11	5514392	5516699	ENST00000380184.2	uc001maz.6	UBQLNL	canonical,basic,all
chr11	5544560	5548540	ENST00000322653.7	uc285ira.2	OR52H1	canonical,basic,all
chr11	5580876	5581884	ENST00000345043.2	uc010qzi.2	OR52B6	canonical,basic,all
chr11	5596636	5612952	ENST00000380097.8	uc001mbd.5	TRIM6	canonical,basic,all
chr11	5596724	5644398	ENST00000354852.5	uc001mbf.4	TRIM6-TRIM34	canonical,basic,all
chr11	5625000	5644398	ENST00000429814.3	uc001mbi.5	TRIM34	canonical,basic,all
chr11	5663194	5685074	ENST00000380034.8	uc001mbm.4	TRIM5	canonical,basic,all
chr11	5689789	5710863	ENST00000379965.8	uc001mbr.5	TRIM22	canonical,basic,all
chr11	5726501	5727464	ENST00000438474.1	uc286guo.1	OR52P1	canonical,basic,all
chr11	5736447	5738523	ENST00000317121.6	uc001mbt.5	OR56B1	canonical,basic,all
chr11	5754242	5755958	ENST00000641350.2	uc285irc.2	OR52N4	canonical,basic,all
chr11	5761152	5769080	ENST00000641377.2	uc286gup.2	OR56B2P	canonical,basic,all
chr11	5776164	5783355	ENST00000641181.1	uc285ird.1	OR52N5	canonical,basic,all
chr11	5786470	5791265	ENST00000641645.1	uc285ire.1	OR52N1	canonical,basic,all
chr11	5808923	5821483	ENST00000317037.3	uc010qzp.4	OR52N2	canonical,basic,all
chr11	5840927	5841897	ENST00000329322.5	uc010qzq.3	OR52E6	canonical,basic,all
chr11	5856748	5857690	ENST00000537935.2	uc010qzr.4	OR52E8	canonical,basic,all
chr11	5880628	5887079	ENST00000641726.1	uc010qzs.4	OR52E4	canonical,basic,all
chr11	5893207	5902730	ENST00000610445.2	uc057yiu.2	OR52E5	canonical,basic,all
chr11	5942250	5951347	ENST00000641160.1	uc010qzt.4	OR56A3	canonical,basic,all
chr11	5967552	5968494	ENST00000532411.2	uc010qzu.2	OR56A5	canonical,basic,all
chr11	5985891	5986985	ENST00000332249.4	uc001mcd.2	OR52L1	canonical,basic,all
chr11	5999444	6006946	ENST00000641156.1	uc285irj.1	OR56A4	canonical,basic,all
chr11	6019335	6030758	ENST00000641900.1	uc285irm.1	OR56A1	canonical,basic,all
chr11	6107683	6108835	ENST00000316529.3	uc010qzx.3	OR56B4	canonical,basic,all
chr11	6169354	6170326	ENST00000530810.2	uc010qzy.4	OR52B2	canonical,basic,all
chr11	6199223	6200186	ENST00000311352.3	uc010qzz.4	OR52W1	canonical,basic,all
chr11	6205556	6211135	ENST00000316375.3	uc001mcj.5	C11orf42	canonical,basic,all
chr11	6211344	6234636	ENST00000449352.7	uc001mcl.6	FHIP1B	canonical,basic,all
chr11	6239088	6244479	ENST00000379936.3	uc001mco.5	CNGA4	canonical,basic,all
chr11	6259837	6272127	ENST00000334619.7	uc001mcp.5	CCKBR	canonical,basic,all
chr11	6318945	6320501	ENST00000303927.4	uc001mcu.3	CAVIN3	canonical,basic,all
chr11	6390473	6394996	ENST00000342245.9	uc001mcw.5	SMPD1	canonical,basic,all
chr11	6395124	6419094	ENST00000609360.6	uc057yjz.2	APBB1	canonical,basic,all
chr11	6431048	6440987	ENST00000265983.8	uc001mdg.4	HPX	canonical,basic,all
chr11	6448612	6473941	ENST00000345851.8	uc001mdi.5	TRIM3	canonical,basic,all
chr11	6476518	6481331	ENST00000396777.8	uc057ylj.2	ARFIP2	canonical,basic,all
chr11	6481500	6484681	ENST00000254616.11	uc001mdn.6	TIMM10B	canonical,basic,all
chr11	6481500	6498239	ENST00000640959.1	uc057yls.1	ENSG00000283977	canonical,basic,all
chr11	6497279	6572020	ENST00000254579.11	uc001mdw.6	DNHD1	canonical,basic,all
chr11	6595071	6603616	ENST00000254605.11	uc001med.5	RRP8	canonical,basic,all
chr11	6603773	6610870	ENST00000299421.9	uc001mef.6	ILK	canonical,basic,all
chr11	6606293	6612216	ENST00000299424.9	uc001mej.4	TAF10	canonical,basic,all
chr11	6612767	6619422	ENST00000299427.12	uc001mel.4	TPP1	canonical,basic,all
chr11	6621329	6655809	ENST00000299441.5	uc001mem.4	DCHS1	canonical,basic,all
chr11	6680384	6683340	ENST00000288937.7	uc001men.4	MRPL17	canonical,basic,all
chr11	6765625	6771976	ENST00000641124.1	uc285isn.1	OR2AG2	canonical,basic,all
chr11	6783019	6791558	ENST00000641258.1	uc057yod.2	OR2AG1	canonical,basic,all
chr11	6791735	6799689	ENST00000641196.1	uc001mes.3	OR6A2	canonical,basic,all
chr11	6845682	6846636	ENST00000299454.5	uc001met.3	OR10A5	canonical,basic,all
chr11	6863056	6874717	ENST00000641461.1	uc285iss.1	OR10A2	canonical,basic,all
chr11	6876624	6877619	ENST00000379829.2	uc010rat.2	OR10A4	canonical,basic,all
chr11	6891573	6892500	ENST00000299459.3	uc010rau.4	OR2D2	canonical,basic,all
chr11	6921001	6921994	ENST00000317834.5	uc010rav.4	OR2D3	canonical,basic,all
chr11	6926425	6958047	ENST00000278319.10	uc001mey.5	ZNF215	canonical,basic,all
chr11	6997084	7020346	ENST00000278314.5	uc001mfa.4	ZNF214	canonical,basic,all
chr11	7020478	7071526	ENST00000299481.5	uc001mfb.3	NLRP14	canonical,basic,all
chr11	7088997	7091148	ENST00000306904.7	uc001mfc.4	RBMXL2	canonical,basic,all
chr11	7251903	7469043	ENST00000318881.11	uc001mfe.5	SYT9	canonical,basic,all
chr11	7485505	7511377	ENST00000329293.4	uc001mfi.5	OLFML1	canonical,basic,all
chr11	7513998	7653756	ENST00000299492.9	uc001mfj.7	PPFIBP2	canonical,basic,all
chr11	7665103	7673500	ENST00000299498.11	uc001mfm.5	CYB5R2	canonical,basic,all
chr11	7689436	7706477	ENST00000533663.6	uc031xev.3	OVCH2	canonical,basic,all
chr11	7795973	7796942	ENST00000329434.3	uc001mfp.3	OR5P2	canonical,basic,all
chr11	7824817	7830840	ENST00000641167.1	uc285isw.1	OR5P3	canonical,basic,all
chr11	7924591	7931268	ENST00000641238.1	uc057yqs.2	OR10A6	canonical,basic,all
chr11	7937170	7941708	ENST00000642047.1	uc285isx.1	OR10A3	canonical,basic,all
chr11	7957536	7965447	ENST00000691676.1	uc315tpd.1	NLRP10	canonical,basic,all
chr11	7987336	8001852	ENST00000651655.1	uc287hrg.1	EIF3F	canonical,basic,all
chr11	8081210	8106243	ENST00000299506.3	uc001mga.5	TUB	canonical,basic,all
chr11	8106055	8169025	ENST00000309737.11	uc001mgd.4	RIC3	canonical,basic,all
chr11	8224308	8263878	ENST00000335790.8	uc001mgg.4	LMO1	canonical,basic,all
chr11	8391869	8594228	ENST00000687296.1	uc315nco.1	STK33	canonical,basic,all
chr11	8612039	8682665	ENST00000646038.2	uc285isz.2	TRIM66	canonical,basic,all
chr11	8682791	8689872	ENST00000314138.11	uc001mgs.6	RPL27A	canonical,basic,all
chr11	8693351	8810674	ENST00000313726.11	uc001mgt.5	DENND2B	canonical,basic,all
chr11	8911188	8920079	ENST00000309377.9	uc001mgx.5	AKIP1	canonical,basic,all
chr11	8920075	8932947	ENST00000326053.10	uc001mhb.6	C11orf16	canonical,basic,all
chr11	8937577	8943016	ENST00000531618.2	uc057yvn.2	ASCL3	canonical,basic,all
chr11	8947201	8964442	ENST00000534025.6	uc001mhe.4	TMEM9B	canonical,basic,all
chr11	8980575	9004001	ENST00000309166.8	uc001mhg.3	NRIP3	canonical,basic,all
chr11	9019475	9091599	ENST00000649792.2	uc285itb.2	SCUBE2	canonical,basic,all
chr11	9138824	9265350	ENST00000328194.8	uc001mhl.6	DENND5A	canonical,basic,all
chr11	9280653	9314593	ENST00000528080.6	uc001mhn.5	TMEM41B	canonical,basic,all
chr11	9384651	9448127	ENST00000379719.8	uc001mho.5	IPO7	canonical,basic,all
chr11	9461011	9528524	ENST00000396602.7	uc001mhr.4	ZNF143	canonical,basic,all
chr11	9573669	9589985	ENST00000450114.7	uc001mhs.5	WEE1	canonical,basic,all
chr11	9664076	9752993	ENST00000318950.11	uc001mhw.5	SWAP70	canonical,basic,all
chr11	9778667	10294219	ENST00000256190.13	uc001mib.3	SBF2	canonical,basic,all
chr11	10305072	10307397	ENST00000278175.10	uc001mil.3	ADM	canonical,basic,all
chr11	10455263	10507579	ENST00000396553.7	uc001mio.3	AMPD3	canonical,basic,all
chr11	10511672	10541187	ENST00000265981.7	uc001mis.3	RNF141	canonical,basic,all
chr11	10556965	10568665	ENST00000256178.8	uc001miv.4	LYVE1	canonical,basic,all
chr11	10573094	10693755	ENST00000423302.7	uc010rcc.3	IRAG1	canonical,basic,all
chr11	10751245	10779746	ENST00000361367.7	uc001mja.5	CTR9	canonical,basic,all
chr11	10797053	10808926	ENST00000339995.11	uc057zbi.3	EIF4G2	canonical,basic,all
chr11	10852705	10858053	ENST00000413761.7	uc009ygh.5	ZBED5	canonical,basic,all
chr11	11270876	11622005	ENST00000227756.5	uc001mjo.4	GALNT18	canonical,basic,all
chr11	11351941	11353250	ENST00000528848.3	uc001mjp.5	CSNK2A3	canonical,basic,all
chr11	11841971	11961887	ENST00000527733.7	uc001mjs.6	USP47	canonical,basic,all
chr11	11963035	12008626	ENST00000683431.1	uc289fgn.1	DKK3	canonical,basic,all
chr11	12110589	12263785	ENST00000683283.1	uc289fav.1	MICAL2	canonical,basic,all
chr11	12377570	12535356	ENST00000334956.15	uc001mki.7	PARVA	canonical,basic,all
chr11	12674420	12944737	ENST00000527636.7	uc021qdx.4	TEAD1	canonical,basic,all
chr11	13009315	13012119	ENST00000529419.3	uc021qdz.3	RASSF10	canonical,basic,all
chr11	13277789	13387266	ENST00000403290.6	uc001mkr.5	BMAL1	canonical,basic,all
chr11	13388007	13463222	ENST00000278174.10	uc001mkz.5	BTBD10	canonical,basic,all
chr11	13492053	13495997	ENST00000282091.6	uc001mlb.5	PTH	canonical,basic,all
chr11	13668667	13732346	ENST00000354817.8	uc001mld.5	FAR1	canonical,basic,all
chr11	13962722	14268133	ENST00000576479.4	uc031xfv.3	SPON1	canonical,basic,all
chr11	14277921	14359183	ENST00000256196.9	uc001mlf.6	RRAS2	canonical,basic,all
chr11	14457511	14499811	ENST00000439561.7	uc001mlh.4	COPB1	canonical,basic,all
chr11	14493782	14520344	ENST00000555531.1	uc057zie.1	ENSG00000256206	canonical,basic,all
chr11	14504875	14520386	ENST00000396394.7	uc001mlk.5	PSMA1	canonical,basic,all
chr11	14643803	14872044	ENST00000282096.9	uc001mln.5	PDE3B	canonical,basic,all
chr11	14877439	14892231	ENST00000334636.10	uc001mlr.5	CYP2R1	canonical,basic,all
chr11	14968500	14972351	ENST00000331587.9	uc001mlv.3	CALCA	canonical,basic,all
chr11	15073592	15078637	ENST00000324229.11	uc001mlx.3	CALCB	canonical,basic,all
chr11	15114922	15247208	ENST00000379556.8	uc001mlz.6	INSC	canonical,basic,all
chr11	15966448	16356546	ENST00000683767.1	uc289ftl.1	SOX6	canonical,basic,all
chr11	16738646	16758340	ENST00000228136.9	uc001mmk.4	C11orf58	canonical,basic,all
chr11	16777296	17014414	ENST00000531066.6	uc057zkp.2	PLEKHA7	canonical,basic,all
chr11	17074387	17077667	ENST00000525634.6	uc001mmp.5	RPS13	canonical,basic,all
chr11	17086574	17207986	ENST00000691414.1	uc315tfb.1	PIK3C2A	canonical,basic,all
chr11	17276738	17332211	ENST00000529010.6	uc001mmw.5	NUCB2	canonical,basic,all
chr11	17351799	17377341	ENST00000338965.9	uc001mmz.6	NCR3LG1	canonical,basic,all
chr11	17385247	17388659	ENST00000339994.5	uc001mna.5	KCNJ11	canonical,basic,all
chr11	17392884	17476845	ENST00000389817.8	uc001mnc.5	ABCC8	canonical,basic,all
chr11	17493899	17544416	ENST00000318024.9	uc001mnf.4	USH1C	canonical,basic,all
chr11	17547258	17646044	ENST00000399397.6	uc057znr.2	OTOG	canonical,basic,all
chr11	17719570	17722136	ENST00000250003.4	uc001mni.5	MYOD1	canonical,basic,all
chr11	17734780	17783057	ENST00000265969.8	uc009yhc.4	KCNC1	canonical,basic,all
chr11	17788047	18013047	ENST00000265965.10	uc001mnm.6	SERGEF	canonical,basic,all
chr11	18017554	18046269	ENST00000682019.1	uc289def.1	TPH1	canonical,basic,all
chr11	18080291	18106082	ENST00000524803.6	uc001mnq.5	SAAL1	canonical,basic,all
chr11	18132570	18138488	ENST00000621697.2	uc057zpm.2	MRGPRX3	canonical,basic,all
chr11	18172836	18174280	ENST00000314254.3	uc001mnv.1	MRGPRX4	canonical,basic,all
chr11	18231354	18236802	ENST00000278222.7	uc001mny.5	SAA4	canonical,basic,all
chr11	18231422	18248635	ENST00000524555.3	uc021qel.2	SAA2-SAA4	canonical,basic,all
